0.55507	0.530845	0.549841	0.417841	0.57797	0.519296	0.617963	0.676645	0.737408	0.840851	0.139707	0.829168	0.692719	0.598604	0.512356	0.388424	0.437198	0.25829	0.377743	0.337605	0.356351	0.393809	0.0909058	0.363539	0.273354	0.252267	0.198302	0.198932	0.246543	0.0876109	0.223285	0.169803	0.163124	0.182024	0.065587	0.15835	0.105035	0.136118	0.099054	0.129142	0.124533	0.0639362	0.102555	0.0903818	0.0829186	0.0849223	0.0531677	0.0842488
0.538366	0.527999	0.50224	0.521734	0.388637	0.549836	0.489506	0.589309	0.649507	0.714697	0.829168	0.129854	0.81805	0.671395	0.574733	0.489533	0.367326	0.419591	0.242931	0.36327	0.323326	0.342956	0.384598	0.084886	0.355256	0.262038	0.242144	0.189462	0.189773	0.239364	0.083237	0.216833	0.162493	0.156529	0.176146	0.0615032	0.152913	0.0993652	0.13132	0.0959124	0.124331	0.119966	0.06056	0.0983617	0.0866768	0.0799406	0.0811814	0.0499882
0.212807	0.517346	0.502923	0.475711	0.495754	0.36176	0.5237	0.461594	0.562194	0.623513	0.692719	0.81805	0.121042	0.80738	0.650661	0.551865	0.468051	0.34776	0.403394	0.229064	0.34998	0.310121	0.330351	0.375889	0.0795025	0.347369	0.251341	0.232765	0.18141	0.181273	0.232635	0.0793481	0.21077	0.155708	0.150466	0.170682	0.057837	0.147853	0.0941462	0.126896	0.0931336	0.119883	0.115759	0.0575317	0.0945066	0.0833	0.0772718	0.0777579
0.488036	0.193165	0.498265	0.479681	0.451125	0.471781	0.337102	0.499466	0.435489	0.53656	0.598604	0.671395	0.80738	0.113147	0.79706	0.630467	0.529971	0.447867	0.329655	0.388507	0.216565	0.337771	0.29791	0.318473	0.367615	0.0746769	0.339827	0.241225	0.224082	0.174085	0.173379	0.226309	0.0758867	0.205055	0.149407	0.144892	0.165592	0.0545406	0.143133	0.0893392	0.122808	0.0906747	0.115763	0.111877	0.0548119	0.0909552	0.080216	0.0748759
0.433946	0.470248	0.175686	0.480926	0.458116	0.428356	0.449692	0.314545	0.477036	0.411122	0.512356	0.574733	0.650661	0.79706	0.106058	0.787005	0.610777	0.50903	0.428943	0.31294	0.374833	0.205316	0.326546	0.286618	0.307269	0.359718	0.070341	0.332586	0.231659	0.216049	0.167429	0.166046	0.220345	0.0728017	0.199655	0.143556	0.139767	0.160839	0.0515717	0.138721	0.0849094	0.119024	0.0884974	0.111942	0.10829	0.0523657	0.0876775	0.0773937
0.408022	0.41268	0.454074	0.160161	0.465137	0.43808	0.407279	0.429364	0.293973	0.456313	0.388424	0.489533	0.551865	0.630467	0.787005	0.0996797	0.777146	0.591564	0.489027	0.41124	0.297543	0.362278	0.195204	0.316216	0.276179	0.296694	0.352152	0.0664356	0.325614	0.222614	0.208623	0.161388	0.159231	0.214708	0.0700486	0.194539	0.138121	0.135055	0.156394	0.0488929	0.13459	0.0808256	0.115515	0.0865684	0.108392	0.104971	0.0501624	0.0846468
0.345709	0.386831	0.392874	0.439331	0.146387	0.450719	0.419435	0.387776	0.410676	0.275262	0.437198	0.367326	0.468051	0.529971	0.610777	0.777146	0.0939279	0.767425	0.572814	0.46995	0.394717	0.283389	0.35075	0.186119	0.306698	0.266531	0.286707	0.344879	0.0629099	0.318882	0.214066	0.201763	0.155908	0.152896	0.209369	0.0675883	0.189685	0.133073	0.130723	0.152228	0.0464715	0.130715	0.0770593	0.112253	0.0848581	0.105089	0.101894	0.0481747
0.341444	0.324925	0.367133	0.374394	0.425846	0.134176	0.437502	0.40205	0.369732	0.393508	0.25829	0.419591	0.34776	0.447867	0.50903	0.591564	0.767425	0.0887306	0.757795	0.554518	0.451789	0.379333	0.270404	0.340161	0.177961	0.297914	0.257617	0.277275	0.337867	0.0597196	0.312369	0.205992	0.195429	0.150943	0.147005	0.204302	0.0653867	0.18507	0.128384	0.126738	0.148318	0.0442788	0.127075	0.0735847	0.109216	0.0833405	0.102013	0.0990393
0.358973	0.321799	0.305723	0.348823	0.357117	0.413462	0.123351	0.425334	0.38581	0.353042	0.377743	0.242931	0.403394	0.329655	0.428943	0.489027	0.572814	0.757795	0.0840246	0.748217	0.536674	0.434536	0.365045	0.258515	0.330427	0.170632	0.289796	0.249384	0.268368	0.331093	0.0568265	0.306056	0.198372	0.189585	0.146446	0.141526	0.199486	0.0634139	0.180676	0.12403	0.123074	0.144643	0.0422895	0.123651	0.0703783	0.106385	0.081993	0.0991454
0.176619	0.342988	0.303602	0.288006	0.331805	0.340933	0.402034	0.113751	0.414076	0.370609	0.337605	0.36327	0.229064	0.388507	0.31294	0.41124	0.46995	0.554518	0.748217	0.0797551	0.738665	0.519288	0.418181	0.351807	0.247646	0.321469	0.164045	0.282279	0.241783	0.25996	0.324537	0.0541977	0.299931	0.191186	0.184195	0.142376	0.136428	0.194902	0.0616439	0.176489	0.119985	0.119704	0.141184	0.0404815	0.120428	0.0674186	0.103741	0.0807956
0.323277	0.162399	0.328355	0.286752	0.271682	0.315988	0.325744	0.391434	0.105228	0.403604	0.356351	0.323326	0.34998	0.216565	0.374833	0.297543	0.394717	0.451789	0.536674	0.738665	0.0758743	0.729117	0.502367	0.402713	0.339572	0.237725	0.313215	0.158119	0.275308	0.234771	0.252027	0.318183	0.0518042	0.293984	0.184415	0.179226	0.138691	0.131684	0.190534	0.0600539	0.172496	0.116229	0.116603	0.137926	0.0388353	0.11739	0.0646862	0.10127
0.283872	0.309076	0.149695	0.314949	0.27115	0.256662	0.30129	0.311462	0.381549	0.0976523	0.393809	0.342956	0.310121	0.337771	0.205316	0.362278	0.283389	0.379333	0.434536	0.519288	0.729117	0.0723405	0.719557	0.485922	0.388121	0.32829	0.228679	0.305596	0.15278	0.26883	0.228303	0.244548	0.312022	0.049621	0.288208	0.178043	0.174646	0.135357	0.127269	0.18637	0.0586239	0.168684	0.112742	0.11375	0.134853	0.0373339	0.114525	0.0621628
0.270933	0.268058	0.296088	0.13837	0.302653	0.256703	0.242862	0.287635	0.298013	0.372279	0.0909058	0.384598	0.330351	0.29791	0.326546	0.195204	0.35075	0.270404	0.365045	0.418181	0.502367	0.719557	0.0691171	0.709978	0.469965	0.374389	0.317911	0.22044	0.29855	0.147964	0.262801	0.222342	0.237502	0.306044	0.0476262	0.282596	0.172051	0.170425	0.132338	0.123159	0.182398	0.0573365	0.165045	0.109504	0.111124	0.131953	0.0359622	0.111822
0.276522	0.255681	0.253445	0.284196	0.128293	0.291358	0.243325	0.230201	0.274956	0.285329	0.363539	0.084886	0.375889	0.318473	0.286618	0.316216	0.186119	0.340161	0.258515	0.351807	0.402713	0.485922	0.709978	0.066172	0.700376	0.454511	0.361499	0.308381	0.212938	0.292022	0.14361	0.257179	0.216851	0.23087	0.300242	0.0458005	0.277146	0.166422	0.166536	0.129606	0.119332	0.178607	0.0561762	0.16157	0.106498	0.108706	0.129214	0.0347071
0.14458	0.263017	0.241636	0.239941	0.273288	0.119338	0.280958	0.230932	0.218602	0.263186	0.273354	0.355256	0.0795025	0.367615	0.307269	0.276179	0.306698	0.177961	0.330427	0.247646	0.339572	0.388121	0.469965	0.700376	0.063477	0.690752	0.439571	0.349432	0.299647	0.206112	0.285961	0.139667	0.251929	0.211794	0.224633	0.294613	0.044127	0.271854	0.16114	0.162951	0.12713	0.11577	0.174988	0.0551295	0.158252	0.103708	0.106479	0.126627
0.245582	0.132253	0.250648	0.22871	0.227457	0.263261	0.11139	0.271359	0.219448	0.207993	0.252267	0.262038	0.347369	0.0746769	0.359718	0.296694	0.266531	0.297914	0.170632	0.321469	0.237725	0.32829	0.374389	0.454511	0.690752	0.0610072	0.681111	0.425159	0.338162	0.291657	0.199899	0.280321	0.136087	0.247019	0.207139	0.218775	0.289153	0.0425907	0.266719	0.156188	0.159646	0.124886	0.112452	0.171535	0.0541844	0.155083	0.101117	0.104427
0.198235	0.233084	0.121177	0.239318	0.21682	0.215912	0.254018	0.104338	0.262475	0.208803	0.198302	0.242144	0.251341	0.339827	0.070341	0.352152	0.286707	0.257617	0.289796	0.164045	0.313215	0.228679	0.317911	0.361499	0.439571	0.681111	0.0587405	0.67146	0.411285	0.327662	0.284357	0.194244	0.275062	0.132831	0.242419	0.202856	0.213276	0.28386	0.0411785	0.26174	0.151551	0.156599	0.122851	0.109363	0.168239	0.0533304	0.152057	0.0987117
0.216857	0.184926	0.221653	0.111244	0.228936	0.205887	0.205229	0.245473	0.0980838	0.254226	0.198932	0.189462	0.232765	0.241225	0.332586	0.0664356	0.344879	0.277275	0.249384	0.282279	0.158119	0.305596	0.22044	0.308381	0.349432	0.425159	0.67146	0.0566574	0.66181	0.397959	0.317905	0.277695	0.189093	0.270149	0.129863	0.238106	0.198917	0.208121	0.278733	0.0398787	0.256916	0.147211	0.153788	0.121002	0.106485	0.165094	0.0525581	0.149168
0.164065	0.205045	0.172709	0.211196	0.102349	0.219413	0.195836	0.195338	0.237548	0.0925354	0.246543	0.189773	0.18141	0.224082	0.231659	0.325614	0.0629099	0.337867	0.268368	0.241783	0.275308	0.15278	0.29855	0.212938	0.299647	0.338162	0.411285	0.66181	0.0547406	0.652175	0.385187	0.308857	0.271621	0.184398	0.26555	0.12715	0.234056	0.195294	0.203292	0.273769	0.0386807	0.252248	0.143153	0.151193	0.119322	0.103804	0.162094	0.0518591
0.208388	0.153642	0.194282	0.161501	0.20162	0.0943911	0.210667	0.186597	0.186175	0.230172	0.0876109	0.239364	0.181273	0.174085	0.216049	0.222614	0.318882	0.0597196	0.331093	0.25996	0.234771	0.26883	0.147964	0.292022	0.206112	0.291657	0.327662	0.397959	0.652175	0.0529746	0.642568	0.372974	0.300485	0.266087	0.180115	0.261238	0.124667	0.230249	0.191962	0.198772	0.268968	0.0375753	0.247733	0.139362	0.148796	0.117794	0.101306	0.159234
0.201143	0.196937	0.144331	0.18448	0.15122	0.192841	0.0872763	0.202622	0.178105	0.177681	0.223285	0.083237	0.232635	0.173379	0.167429	0.208623	0.214066	0.312369	0.0568265	0.324537	0.252027	0.228303	0.262801	0.14361	0.285961	0.199899	0.284357	0.317905	0.385187	0.642568	0.0513457	0.633006	0.36132	0.292754	0.261046	0.176201	0.257189	0.122389	0.226667	0.188898	0.194545	0.264329	0.0365542	0.243372	0.135823	0.146581	0.116401	0.0989784
0.129374	0.189984	0.186473	0.136034	0.175551	0.141789	0.18478	0.0809163	0.195207	0.170299	0.169803	0.216833	0.0793481	0.226309	0.166046	0.161388	0.201763	0.205992	0.306056	0.0541977	0.318183	0.244548	0.222342	0.257179	0.139667	0.280321	0.194244	0.277695	0.308857	0.372974	0.633006	0.0498414	0.623505	0.350224	0.285629	0.256455	0.172622	0.253381	0.120295	0.223295	0.18608	0.190595	0.259851	0.0356099	0.239164	0.132521	0.144532	0.115131
0.174138	0.119159	0.179803	0.176912	0.128656	0.167415	0.133136	0.177363	0.0752298	0.188361	0.163124	0.162493	0.21077	0.0758867	0.220345	0.159231	0.155908	0.195429	0.198372	0.299931	0.0518042	0.312022	0.237502	0.216851	0.251929	0.136087	0.275062	0.189093	0.271621	0.300485	0.36132	0.623505	0.0484508	0.614084	0.339681	0.279072	0.252272	0.169342	0.249795	0.118367	0.220117	0.183488	0.186906	0.255533	0.0347357	0.235109	0.129441	0.142636
0.156871	0.163584	0.10998	0.170516	0.168175	0.122109	0.159993	0.125193	0.170524	0.0701424	0.182024	0.156529	0.155708	0.205055	0.0728017	0.214708	0.152896	0.150943	0.189585	0.191186	0.293984	0.049621	0.306044	0.23087	0.211794	0.247019	0.132831	0.270149	0.184398	0.266087	0.292754	0.350224	0.614084	0.047164	0.604758	0.329686	0.273047	0.248459	0.166333	0.246416	0.116589	0.217122	0.181103	0.183463	0.251373	0.0339257	0.231203	0.126571
0.141468	0.146821	0.153985	0.101749	0.162046	0.160186	0.116306	0.153215	0.117899	0.164204	0.065587	0.176146	0.150466	0.149407	0.199655	0.0700486	0.209369	0.147005	0.146446	0.184195	0.184415	0.288208	0.0476262	0.300242	0.224633	0.207139	0.242419	0.129863	0.26555	0.180115	0.261046	0.285629	0.339681	0.604758	0.045972	0.595547	0.320227	0.267519	0.244981	0.163568	0.243229	0.114946	0.214296	0.178908	0.180251	0.24737	0.0331744	0.227448
0.150562	0.132235	0.137731	0.14526	0.0943784	0.154318	0.152872	0.111169	0.147015	0.111197	0.15835	0.0615032	0.170682	0.144892	0.143556	0.194539	0.0675883	0.204302	0.141526	0.142376	0.179226	0.178043	0.282596	0.0458005	0.294613	0.218775	0.202856	0.238106	0.12715	0.261238	0.176201	0.256455	0.279072	0.329686	0.595547	0.0448669	0.586466	0.311294	0.262451	0.241805	0.161022	0.24022	0.113427	0.21163	0.176886	0.177256	0.243522	0.032477
0.113898	0.140746	0.123963	0.129518	0.137329	0.0877854	0.147261	0.146168	0.106625	0.141334	0.105035	0.152913	0.057837	0.165592	0.139767	0.138121	0.189685	0.0653867	0.199486	0.136428	0.138691	0.174646	0.172051	0.277146	0.044127	0.289153	0.213276	0.198917	0.234056	0.124667	0.257189	0.172622	0.252272	0.273047	0.320227	0.586466	0.0438413	0.577531	0.302872	0.25781	0.238903	0.158675	0.237378	0.11202	0.209114	0.175023	0.174465	0.239827
0.147243	0.104461	0.131848	0.116568	0.122103	0.130116	0.0818915	0.140812	0.140014	0.102607	0.136118	0.0993652	0.147853	0.0545406	0.160839	0.135055	0.133073	0.18507	0.0634139	0.194902	0.131684	0.135357	0.170425	0.166422	0.271854	0.0425907	0.28386	0.208121	0.195294	0.230249	0.122389	0.253381	0.169342	0.248459	0.267519	0.311294	0.577531	0.0428887	0.568759	0.294946	0.253562	0.236246	0.156508	0.234693	0.110716	0.206737	0.173305	0.171864
0.1186	0.137744	0.0959762	0.123788	0.109965	0.115406	0.123552	0.076624	0.134909	0.134355	0.099054	0.13132	0.0941462	0.143133	0.0515717	0.156394	0.130723	0.128384	0.180676	0.0616439	0.190534	0.127269	0.132338	0.166536	0.16114	0.266719	0.0411785	0.278733	0.203292	0.191962	0.226667	0.120295	0.249795	0.166333	0.244981	0.262451	0.302872	0.568759	0.0420032	0.560163	0.287497	0.249677	0.233811	0.154503	0.232156	0.109506	0.204493	0.171721
0.144085	0.10941	0.12915	0.0883602	0.116488	0.104076	0.109358	0.117571	0.0719155	0.129499	0.129142	0.0959124	0.126896	0.0893392	0.138721	0.0488929	0.152228	0.126738	0.12403	0.176489	0.0600539	0.18637	0.123159	0.129606	0.162951	0.156188	0.26174	0.0398787	0.273769	0.198772	0.188898	0.223295	0.118367	0.246416	0.163568	0.241805	0.25781	0.294946	0.560163	0.0411795	0.551755	0.280508	0.246124	0.231577	0.152647	0.229757	0.108381	0.202373
0.126516	0.134827	0.101154	0.121381	0.081533	0.109877	0.0988259	0.10389	0.112113	0.0677047	0.124533	0.124331	0.0931336	0.122808	0.0849094	0.13459	0.0464715	0.148318	0.123074	0.119985	0.172496	0.0586239	0.182398	0.119332	0.12713	0.159646	0.151551	0.256916	0.0386807	0.268968	0.194545	0.18608	0.220117	0.116589	0.243229	0.161022	0.238903	0.253562	0.287497	0.551755	0.0404126	0.543548	0.27396	0.242875	0.229523	0.150925	0.227488	0.107336
0.138951	0.117608	0.126467	0.0937487	0.114363	0.0754177	0.103885	0.0941458	0.0989406	0.107124	0.0639362	0.119966	0.119883	0.0906747	0.119024	0.0808256	0.130715	0.0442788	0.144643	0.119704	0.116229	0.168684	0.0573365	0.178607	0.11577	0.124886	0.156599	0.147211	0.252248	0.0375753	0.264329	0.190595	0.183488	0.217122	0.114946	0.24022	0.158675	0.236246	0.249677	0.280508	0.543548	0.0396982	0.535552	0.267831	0.239904	0.227631	0.149326	0.225344
0.135474	0.130032	0.109612	0.118924	0.0871167	0.10802	0.0699418	0.0984496	0.089972	0.0944547	0.102555	0.06056	0.115759	0.115763	0.0884974	0.115515	0.0770593	0.127075	0.0422895	0.141184	0.116603	0.112742	0.165045	0.0561762	0.174988	0.112452	0.122851	0.153788	0.143153	0.247733	0.0365542	0.259851	0.186906	0.181103	0.214296	0.113427	0.237378	0.156508	0.233811	0.246124	0.27396	0.535552	0.0390322	0.527774	0.262102	0.237188	0.225887	0.14784
0.106952	0.126805	0.121998	0.102449	0.112124	0.0811818	0.102287	0.0650381	0.0935115	0.0862469	0.0903818	0.0983617	0.0575317	0.111877	0.111942	0.0865684	0.112253	0.0735847	0.123651	0.0404815	0.137926	0.11375	0.109504	0.16157	0.0551295	0.171535	0.109363	0.121002	0.151193	0.139362	0.243372	0.0356099	0.255533	0.183463	0.178908	0.21163	0.11202	0.234693	0.154503	0.231577	0.242875	0.267831	0.527774	0.0384109	0.520224	0.256751	0.234702	0.224276
0.111529	0.0984644	0.119008	0.114772	0.0960391	0.105994	0.0758727	0.0970981	0.0606445	0.0890182	0.0829186	0.0866768	0.0945066	0.0548119	0.10829	0.108392	0.0848581	0.109216	0.0703783	0.120428	0.0388353	0.134853	0.111124	0.106498	0.158252	0.0541844	0.168239	0.106485	0.119322	0.148796	0.135823	0.239164	0.0347357	0.251373	0.180251	0.176886	0.209114	0.110716	0.232156	0.152647	0.229523	0.239904	0.262102	0.520224	0.0378309	0.512905	0.251759	0.232427
0.0984674	0.103025	0.0908544	0.112006	0.108279	0.0903093	0.100465	0.0711231	0.0923965	0.0567046	0.0849223	0.0799406	0.0833	0.0909552	0.0523657	0.104971	0.105089	0.0833405	0.106385	0.0674186	0.11739	0.0373339	0.131953	0.108706	0.103708	0.155083	0.0533304	0.165094	0.103804	0.117794	0.146581	0.132521	0.235109	0.0339257	0.24737	0.177256	0.175023	0.206737	0.109506	0.229757	0.150925	0.227631	0.237188	0.256751	0.512905	0.0372893	0.505823	0.247104
0.0944212	0.0901689	0.0953912	0.0840435	0.105724	0.102446	0.085189	0.0954737	0.066872	0.0881292	0.0531677	0.0811814	0.0772718	0.080216	0.0876775	0.0501624	0.101894	0.102013	0.081993	0.103741	0.0646862	0.114525	0.0359622	0.129214	0.106479	0.101117	0.152057	0.0525581	0.162094	0.101306	0.116401	0.144532	0.129441	0.231203	0.0331744	0.243522	0.174465	0.173305	0.204493	0.108381	0.227488	0.149326	0.225887	0.234702	0.251759	0.505823	0.0367831	0.498981
0.093474	0.0863497	0.0827401	0.0885504	0.0779559	0.10009	0.0972058	0.0806131	0.0909631	0.0630641	0.0842488	0.0499882	0.0777579	0.0748759	0.0773937	0.0846468	0.0481747	0.0990393	0.0991454	0.0807956	0.10127	0.0621628	0.111822	0.0347071	0.126627	0.104427	0.0987117	0.149168	0.0518591	0.159234	0.0989784	0.115131	0.142636	0.126571	0.227448	0.032477	0.239827	0.171864	0.171721	0.202373	0.107336	0.225344	0.14784	0.224276	0.232427	0.247104	0.498981	0.0363099
